Date,BAC,CVX,GOOGL,MSFT,SLB,TSLA,XOM
2021-11-15,43.516876220703125,103.8747787475586,148.08531188964844,327.6306457519531,30.91713523864746,337.7966613769531,58.370643615722656
2021-11-16,43.54462432861328,104.28382110595703,147.5107421875,330.98431396484375,31.077762603759766,351.57666015625,58.960060119628906
2021-11-17,43.01742935180664,103.81607818603516,147.68130493164062,331.20892333984375,30.293500900268555,363.0033264160156,58.31623458862305
2021-11-18,42.84169387817383,102.94361114501953,149.46839904785156,333.3087158203125,30.10451889038086,365.4599914550781,57.68147659301758
2021-11-19,41.99078369140625,100.65898132324219,148.5586395263672,335.10577392578125,28.39424705505371,379.0199890136719,55.01548385620117
2021-11-22,42.8046989440918,102.45791625976562,145.9406280517578,331.9023132324219,28.66826820373535,385.6233215332031,55.777198791503906
2021-11-23,43.93308639526367,104.60762786865234,145.42190551757812,329.8025207519531,29.461984634399414,369.6766662597656,57.2462158203125
2021-11-24,44.05332565307617,105.40814208984375,145.7590789794922,330.0271301269531,29.679311752319336,372.0,57.563594818115234
2021-11-26,42.323753356933594,102.99758911132812,141.83180236816406,321.9891357421875,28.063535690307617,360.6400146484375,55.54142761230469
2021-11-29,42.16651153564453,103.30340576171875,145.17103576660156,328.77691650390625,28.01628875732422,378.9966735839844,55.8497428894043
2021-11-30,41.13062286376953,101.52246856689453,141.54702758789062,322.87786865234375,27.214468002319336,381.586669921875,54.26284408569336
2021-12-01,40.54793167114258,100.82987213134766,140.70309448242188,322.3797607421875,26.929794311523438,365.0,54.21750259399414
2021-12-02,41.71891784667969,103.56423950195312,142.6128692626953,321.80352783203125,27.821765899658203,361.5333251953125,55.56863021850586
2021-12-03,40.770965576171875,102.90763092041016,141.6507568359375,315.4747619628906,27.745853424072266,338.3233337402344,55.21498489379883
2021-12-06,41.031192779541016,104.5176773071289,142.8013916015625,318.5805358886719,28.476505279541016,336.336669921875,55.840675354003906
2021-12-07,41.55162811279297,106.06475830078125,146.90573120117188,327.1069030761719,29.188180923461914,350.5833435058594,56.46636199951172
2021-12-08,41.04048156738281,106.54146575927734,147.82046508789062,327.15576171875,29.472850799560547,356.32000732421875,56.62958908081055
2021-12-09,41.347171783447266,106.26264190673828,147.27383422851562,325.32928466796875,29.055334091186523,334.6000061035156,56.77467346191406
2021-12-10,41.37504959106445,106.44253540039062,147.63592529296875,334.5491027832031,29.406429290771484,339.010009765625,57.137393951416016
2021-12-13,40.50146484375,104.2298583984375,145.46630859375,331.4823303222656,28.30570411682129,322.13665771484375,55.88601303100586
2021-12-14,41.01259994506836,104.53565979003906,143.55154418945312,320.68035888671875,28.153879165649414,319.5033264160156,55.80440139770508
2021-12-15,40.83602523803711,103.94200897216797,146.07928466796875,326.8431701660156,27.812273025512695,325.3299865722656,55.5595703125
2021-12-16,41.821144104003906,104.9134521484375,144.0882110595703,317.3206481933594,28.182344436645508,308.97332763671875,55.65024185180664
2021-12-17,40.780269622802734,102.17906951904297,141.37493896484375,316.2462463378906,27.489648818969727,310.8566589355469,54.43513107299805
2021-12-20,40.11112976074219,102.22404479980469,141.25721740722656,312.4469909667969,27.01519775390625,299.9800109863281,53.64621353149414
2021-12-21,41.068363189697266,103.86107635498047,143.1181182861328,319.6548767089844,27.94512176513672,312.84332275390625,54.86133575439453
2021-12-22,41.152008056640625,104.45471954345703,146.0533447265625,325.4270324707031,27.992565155029297,336.2900085449219,55.305660247802734
2021-12-23,41.2821159362793,104.7065658569336,146.55361938476562,326.8822326660156,28.05898666381836,355.6666564941406,55.33287048339844
2021-12-27,41.486576080322266,106.84729766845703,147.54116821289062,334.4612121582031,28.315187454223633,364.64666748046875,56.12178039550781
2021-12-28,41.54233932495117,106.64041900634766,146.32467651367188,333.2891845703125,28.571393966674805,362.8233337402344,55.94042205810547
2021-12-29,41.4772834777832,106.09173583984375,146.29275512695312,333.9729309082031,28.13490104675293,362.0633239746094,55.45075225830078
2021-12-30,41.38434600830078,105.62401580810547,145.83938598632812,331.40423583984375,28.296213150024414,356.7799987792969,55.12430191040039
