Date,JNJ,KO,PEP,PG,WMT
2021-10-20,150.35372924804688,49.90453338623047,148.2418212890625,131.0721893310547,46.55058670043945
2021-10-21,150.00486755371094,49.64875030517578,146.28436279296875,130.1288604736328,46.8088493347168
2021-10-22,150.2986602783203,49.7401008605957,147.0103759765625,131.52980041503906,47.296661376953125
2021-10-25,150.629150390625,49.53913116455078,146.3211212158203,131.54847717285156,47.84507751464844
2021-10-26,152.1622314453125,49.75837326049805,148.11317443847656,133.41641235351562,47.42739486694336
2021-10-27,150.31704711914062,50.71754455566406,147.59854125976562,132.46377563476562,47.03841018676758
2021-10-28,149.49996948242188,51.192569732666016,148.52670288085938,133.2576141357422,47.33174133300781
2021-10-29,149.5275421142578,51.49402618408203,148.50833129882812,133.54714965820312,47.64101791381836
2021-11-01,149.65603637695312,51.311317443847656,148.19586181640625,133.2202911376953,47.75898361206055
2021-11-02,152.01535034179688,51.247371673583984,149.55599975585938,134.54649353027344,47.73667526245117
2021-11-03,151.52882385253906,51.42094039916992,150.98959350585938,135.47113037109375,47.88333511352539
2021-11-04,151.10650634765625,51.70412063598633,150.99876403808594,135.72328186035156,48.23405838012695
2021-11-05,150.03240966796875,51.92337417602539,152.55186462402344,136.39576721191406,47.8992805480957
2021-11-08,149.51832580566406,51.457489013671875,149.27108764648438,135.37771606445312,47.59318542480469
2021-11-09,149.18783569335938,51.60364532470703,150.26361083984375,135.7886505126953,47.75898361206055
2021-11-10,150.8035888671875,51.81374740600586,150.7506561279297,137.12425231933594,47.328548431396484
2021-11-11,149.6927490234375,51.83202362060547,149.510009765625,136.73196411132812,47.347679138183594
2021-11-12,151.48287963867188,51.7132682800293,149.47325134277344,136.8813934326172,47.11174392700195
2021-11-15,150.11505126953125,51.7224006652832,150.5301055908203,137.66592407226562,46.840728759765625
2021-11-16,149.334716796875,51.35700225830078,150.07980346679688,137.46981811523438,45.64826202392578
2021-11-17,149.89471435546875,51.07380676269531,150.13491821289062,137.38577270507812,45.2560920715332
2021-11-18,149.08685302734375,50.617061614990234,150.18087768554688,137.4044189453125,45.64508819580078
2021-11-19,149.53668212890625,50.36127853393555,150.53929138183594,137.12425231933594,45.399574279785156
2021-11-22,147.56851196289062,50.671871185302734,150.8517608642578,138.0395050048828,46.161598205566406
2021-11-23,148.4832763671875,51.046409606933594,151.8626251220703,139.5712127685547,46.4900016784668
2021-11-24,148.06748962402344,50.63533401489258,150.47496032714844,138.8427276611328,46.72276306152344
2021-11-26,147.10647583007812,49.08238220214844,148.08560180664062,137.73133850097656,46.199859619140625
2021-11-29,147.61468505859375,49.85886001586914,150.8425750732422,139.17897033691406,45.476097106933594
