Date,BA,BTC-USD,ETH-USD,LTC-USD,NVDA,TSLA,XRP-USD
2023-11-13,204.5399932861328,36502.35546875,2055.265380859375,71.49154663085938,48.60529327392578,223.7100067138672,0.6715239882469177
2023-11-14,207.47000122070312,35537.640625,1979.0526123046875,70.63526153564453,49.6409797668457,237.41000366210938,0.6296730041503906
2023-11-15,208.7100067138672,37880.58203125,2060.408447265625,74.080322265625,48.87321472167969,242.83999633789062,0.6496480107307434
2023-11-16,206.60000610351562,36154.76953125,1960.881591796875,71.1790542602539,49.46503829956055,233.58999633789062,0.61216801404953
2023-11-17,208.0399932861328,36596.68359375,1961.28076171875,70.18233489990234,49.2830924987793,234.3000030517578,0.6137170195579529
2023-11-20,217.7100067138672,37476.95703125,2022.2391357421875,69.51773834228516,50.39375305175781,235.60000610351562,0.6128420233726501
2023-11-21,218.27000427246094,35813.8125,1937.0667724609375,66.45738220214844,49.92889404296875,241.1999969482422,0.5804619789123535
2023-11-22,219.91000366210938,37432.33984375,2064.42529296875,68.7055892944336,48.701263427734375,234.2100067138672,0.6118990182876587
2023-11-24,220.0,37720.28125,2081.152099609375,70.73595428466797,47.76155471801758,235.4499969482422,0.6218810081481934
2023-11-27,219.3000030517578,37254.16796875,2027.4173583984375,69.2423324584961,48.22740936279297,236.0800018310547,0.6041529774665833
2023-11-28,222.3699951171875,37831.0859375,2049.338134765625,69.73725128173828,47.80653762817383,246.72000122070312,0.6114220023155212
2023-11-29,224.42999267578125,37858.4921875,2029.92919921875,69.98934936523438,48.12544250488281,244.13999938964844,0.609358012676239
2023-11-30,231.6300048828125,37712.74609375,2052.55615234375,69.4455795288086,46.75585174560547,240.0800018310547,0.606357991695404
2023-12-01,233.8699951171875,38688.75,2087.139892578125,71.54496765136719,46.750850677490234,238.8300018310547,0.6129149794578552
2023-12-04,234.8699951171875,41980.09765625,2243.2158203125,72.82166290283203,45.49623107910156,235.5800018310547,0.6243739724159241
2023-12-05,234.16000366210938,44080.6484375,2293.841796875,74.29119873046875,46.55601119995117,238.72000122070312,0.6219969987869263
2023-12-06,236.88999938964844,43746.4453125,2231.661376953125,72.41529083251953,45.49323654174805,239.3699951171875,0.6403329968452454
2023-12-07,237.3300018310547,43292.6640625,2357.57958984375,74.05846405029297,46.586002349853516,242.63999938964844,0.6436319947242737
2023-12-08,244.6999969482422,44166.6015625,2358.73193359375,78.39876556396484,47.49580764770508,243.83999633789062,0.6731380224227905
2023-12-11,248.0800018310547,41243.83203125,2224.578857421875,72.65074920654297,46.61699676513672,239.74000549316406,0.6202110052108765
2023-12-12,248.6300048828125,41450.22265625,2202.0380859375,72.4129867553711,47.64677429199219,237.00999450683594,0.6195489764213562
2023-12-13,250.91000366210938,42890.7421875,2260.648681640625,73.1978530883789,48.07768630981445,239.2899932861328,0.6284859776496887
2023-12-14,256.239990234375,43023.97265625,2316.5791015625,72.96341705322266,48.339622497558594,251.0500030517578,0.6324319839477539
2023-12-15,264.2699890136719,41929.7578125,2219.33740234375,70.95587921142578,48.87950897216797,253.5,0.6154919862747192
2023-12-18,260.4100036621094,42623.5390625,2217.2734375,70.80284118652344,50.066253662109375,252.0800018310547,0.612529993057251
2023-12-19,263.510009765625,42270.52734375,2177.87255859375,70.61455535888672,49.59335708618164,257.2200012207031,0.6054559946060181
2023-12-20,260.25,43652.25,2201.911376953125,69.80497741699219,48.10067367553711,247.13999938964844,0.6173189878463745
2023-12-21,262.0199890136719,43869.15234375,2239.54248046875,70.92453002929688,48.9794921875,254.5,0.6239100098609924
2023-12-22,260.44000244140625,43997.90234375,2326.52490234375,73.7297134399414,48.81952667236328,252.5399932861328,0.6254019737243652
2023-12-26,262.7900085449219,42520.40234375,2231.46533203125,73.15052032470703,49.26842498779297,256.6099853515625,0.6223689913749695
2023-12-27,262.1000061035156,43442.85546875,2378.739990234375,75.85030364990234,49.406394958496094,261.44000244140625,0.6348559856414795
2023-12-28,260.3500061035156,42627.85546875,2347.566162109375,76.72232818603516,49.511375427246094,253.17999267578125,0.6349980235099792
2023-12-29,260.6600036621094,42099.40234375,2300.690673828125,73.40414428710938,49.511375427246094,248.47999572753906,0.6234019994735718
